element,name,GW,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,transfers_in,transfers_out,transfers_balance,selected,value,round,influence,creativity,threat,clearances_blocks_interceptions,recoveries,tackles,position,team,opponent_team,was_home,kickoff_time,fixture,team_h_score,team_a_score
614,Hadjam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,715,30,685.0,0.0,45.0,1,0.0,0.0,0.0,0,0,0,DEF,Brighton,Aston Villa,True,2026-08-23T13:00:00Z,3,4.0,0.0
101,Henderson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,203,615,-412.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,MID,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
136,Welbeck,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1773,20036,-18263.0,1.0,60.0,1,0.0,0.0,0.0,0,0,0,FWD,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
140,Sánchez,1,2,90,0,0,0,2,0,0,0,0,0,4,0,6,2.1,0.0,0.01,0.01,1.33,1,7933,17954,-10021.0,2.3,50.0,1,21.4,0.0,0.0,1,5,0,GK,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
141,Jörgensen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,478,-478.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,GK,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
142,James,1,0,90,0,0,0,2,0,0,0,1,0,0,0,5,5.9,0.1,0.07,0.17,1.33,1,53801,68376,-14575.0,10.0,55.0,1,23.4,16.8,19.0,6,4,0,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
143,Chalobah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,7441,-7441.0,0.1,55.0,1,0.0,0.0,0.0,0,0,0,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
144,Gusto,1,1,75,0,0,0,2,0,0,0,0,0,0,0,2,2.3,0.0,0.03,0.03,1.11,1,11239,9373,1866.0,1.2,50.0,1,7.2,9.8,6.0,2,4,1,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
145,Fofana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,676,228,448.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
146,B.Badiashile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,232,687,-455.0,0.0,45.0,1,0.0,0.0,0.0,0,0,0,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
147,Tosin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,238,1763,-1525.0,0.2,45.0,1,0.0,0.0,0.0,0,0,0,DEF,Spurs,Brentford,False,2026-08-22T16:30:00Z,2,3.0,0.0
148,Hato,1,1,64,0,0,0,2,0,0,0,0,0,0,0,5,3.2,0.01,0.03,0.04,1.05,1,3663,3837,-174.0,0.5,45.0,1,8.4,12.3,11.0,1,2,2,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
149,Colwill,1,0,90,0,0,0,2,0,0,0,1,0,0,0,6,1.5,0.01,0.03,0.04,1.33,1,9367,14874,-5507.0,1.5,50.0,1,6.0,1.6,7.0,2,3,2,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
150,M.Sarr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,384,843,-459.0,0.1,45.0,1,0.0,0.0,0.0,0,0,0,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
151,Acheampong,1,3,90,0,0,0,2,0,0,0,0,0,0,0,13,3.7,0.0,0.01,0.01,1.33,1,6012,2577,3435.0,0.4,45.0,1,33.2,2.2,2.0,10,6,5,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
152,Palestra,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4858,49546,-44688.0,2.3,55.0,1,0.0,0.0,0.0,0,0,0,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
154,Palmer,1,13,82,1,1,0,2,0,0,0,0,0,0,3,60,16.1,0.28,0.19,0.47,1.24,1,298289,27629,270660.0,15.3,95.0,1,65.2,41.3,54.0,0,7,2,MID,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
155,Enzo,1,1,25,0,0,0,0,0,0,0,0,0,0,0,6,1.5,0.0,0.02,0.02,0.28,0,14216,69803,-55587.0,4.6,70.0,1,3.4,12.0,0.0,0,3,0,MID,Man City,Bournemouth,True,2026-08-23T13:00:00Z,7,2.0,1.0
156,Neto,1,1,14,0,0,0,0,0,0,0,0,0,0,0,9,1.3,0.03,0.07,0.1,0.22,0,5171,18712,-13541.0,1.2,65.0,1,5.2,4.1,4.0,0,3,1,MID,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
157,Estêvão,1,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0.0,0.0,0.0,0.09,0,4901,20295,-15394.0,1.2,65.0,1,0.2,0.4,0.0,0,1,0,MID,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
158,Gittens,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,243,656,-413.0,0.0,60.0,1,0.0,0.0,0.0,0,0,0,MID,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
159,Caicedo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9314,80938,-71624.0,3.1,55.0,1,0.0,0.0,0.0,0,0,0,MID,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
161,Lavia,1,1,64,0,0,0,2,0,0,0,1,0,0,0,8,6.9,0.21,0.03,0.24,1.05,1,965,803,162.0,0.1,50.0,1,13.6,21.9,33.0,2,4,3,MID,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
163,D.Essugo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1143,2510,-1367.0,0.2,45.0,1,0.0,0.0,0.0,0,0,0,MID,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
164,Quenda,1,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.0,0.0,0.0,0.09,0,208,695,-487.0,0.0,55.0,1,1.2,0.3,2.0,1,0,0,MID,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
165,João Pedro,1,11,90,1,1,0,2,0,0,0,0,0,0,2,45,11.1,0.63,0.06,0.69,1.33,1,331231,24331,306900.0,67.6,76.0,1,51.2,23.0,37.0,1,2,0,FWD,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
166,N.Jackson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3958,7002,-3044.0,0.3,65.0,1,0.0,0.0,0.0,0,0,0,FWD,Aston Villa,Brighton,False,2026-08-23T13:00:00Z,3,4.0,0.0
167,Delap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4899,6604,-1705.0,0.5,55.0,1,0.0,0.0,0.0,0,0,0,FWD,Nott'm Forest,Leeds,True,2026-08-22T14:00:00Z,4,0.0,1.0
168,Marc Guiu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1972,5239,-3267.0,0.5,50.0,1,0.0,0.0,0.0,0,0,0,FWD,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
169,Mheuka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2594,3902,-1308.0,0.3,45.0,1,0.0,0.0,0.0,0,0,0,FWD,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
170,Emegha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1327,2027,-700.0,0.2,50.0,1,0.0,0.0,0.0,0,0,0,FWD,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
200,Lacroix,1,6,90,0,1,0,2,0,0,0,0,0,0,0,25,5.7,0.0,0.2,0.2,1.33,1,54007,37693,16314.0,9.5,60.0,1,44.2,11.2,2.0,7,2,5,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
560,Penders,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,334,660,-326.0,0.1,45.0,1,0.0,0.0,0.0,0,0,0,GK,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
14,Eze,1,1,14,0,0,0,0,0,0,0,0,0,0,0,4,0.1,0.04,0.0,0.04,0.15,0,5106,38423,-33317.0,1.8,65.0,1,0.0,1.8,1.0,0,2,0,MID,Arsenal,Coventry City,True,2026-08-21T19:00:00Z,1,3.0,0.0
561,Anselmino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,108,426,-318.0,0.0,45.0,1,0.0,0.0,0.0,0,0,0,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
583,Chavarria,1,1,25,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0.0,0.0,0.0,0.28,0,903,2031,-1128.0,0.2,50.0,1,2.4,0.2,2.0,1,1,0,DEF,Chelsea,Fulham,False,2026-08-24T19:00:00Z,10,2.0,3.0
104,Onyeka,1,2,90,0,0,0,3,0,0,0,0,0,0,0,8,0.5,0.0,0.01,0.01,1.88,1,1716,1292,424.0,0.2,50.0,1,3.6,1.6,0.0,3,5,1,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
110,Rushworth,1,1,90,0,0,0,3,0,0,0,0,0,2,0,0,1.4,0.0,0.01,0.01,1.88,1,6938,3750,3188.0,1.2,45.0,1,14.2,0.0,0.0,1,7,0,GK,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
172,Wilson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,189,2838,-2649.0,0.5,45.0,1,0.0,0.0,0.0,0,0,0,GK,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
173,Thomas,1,3,90,0,0,0,3,0,0,0,0,0,0,0,11,3.5,0.02,0.01,0.03,1.88,1,29640,19972,9668.0,7.9,40.0,1,23.2,11.2,1.0,9,2,1,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
174,Kitching,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,439,3951,-3512.0,0.7,40.0,1,0.0,0.0,0.0,0,0,0,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
175,van Ewijk,1,1,90,0,0,0,3,0,0,0,0,0,0,0,-8,1.5,0.0,0.01,0.01,1.88,1,27716,43365,-15649.0,13.1,40.0,1,10.6,2.0,2.0,6,3,1,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
176,Dasilva,1,1,90,0,0,0,3,0,0,0,0,0,0,0,-4,1.8,0.0,0.02,0.02,1.88,1,2425,3305,-880.0,0.8,40.0,1,13.8,3.8,0.0,6,1,0,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
177,Kesler-Hayden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,150,521,-371.0,0.1,40.0,1,0.0,0.0,0.0,0,0,0,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
178,Bidwell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,453,631,-178.0,0.1,40.0,1,0.0,0.0,0.0,0,0,0,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
179,Latibeaudiere,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,113,346,-233.0,0.0,40.0,1,0.0,0.0,0.0,0,0,0,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
180,Woolfenden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,882,1663,-781.0,0.2,40.0,1,0.0,0.0,0.0,0,0,0,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
181,Brau,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,215,289,-74.0,0.0,40.0,1,0.0,0.0,0.0,0,0,0,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
182,Amenda,1,1,90,0,0,0,3,0,0,0,0,0,0,0,1,3.0,0.0,0.01,0.01,1.88,1,2596,3734,-1138.0,0.9,40.0,1,28.8,0.8,0.0,9,4,0,DEF,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
183,Rudoni,1,1,20,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.15,0.0,0.15,0.29,0,823,1055,-232.0,0.1,50.0,1,5.6,3.8,17.0,0,4,1,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
185,Sakamoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,113,1197,-1084.0,0.1,50.0,1,0.0,0.0,0.0,0,0,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
186,Mason-Clark,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,343,1306,-963.0,0.1,55.0,1,0.0,0.0,0.0,0,0,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
15,Ødegaard,1,11,75,1,0,1,0,0,0,0,0,0,0,3,41,12.3,0.21,0.1,0.31,0.06,1,255521,30394,225127.0,11.4,66.0,1,50.6,41.5,31.0,1,4,3,MID,Arsenal,Coventry City,True,2026-08-21T19:00:00Z,1,3.0,0.0
20,Dowman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,399,2115,-1716.0,0.1,54.0,1,0.0,0.0,0.0,0,0,0,MID,Arsenal,Coventry City,True,2026-08-21T19:00:00Z,1,3.0,0.0
25,Gyökeres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,7902,196470,-188568.0,7.0,74.0,1,0.0,0.0,0.0,0,0,0,FWD,Arsenal,Coventry City,True,2026-08-21T19:00:00Z,1,3.0,0.0
187,Eccles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,63,228,-165.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
188,Torp,1,1,28,0,0,0,0,0,0,0,0,0,0,0,8,2.3,0.0,0.11,0.11,0.32,0,366,1514,-1148.0,0.2,55.0,1,6.8,16.4,0.0,1,0,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
189,Shepherd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,890,2695,-1805.0,0.3,45.0,1,0.0,0.0,0.0,0,0,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
190,Tchaouna,1,2,81,0,0,0,3,0,0,0,0,0,0,0,11,1.1,0.04,0.02,0.06,1.76,1,1852,1110,742.0,0.2,55.0,1,1.8,6.0,3.0,3,5,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
191,Borges Rodrigues,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,591,1611,-1020.0,0.2,45.0,1,0.0,0.0,0.0,0,0,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
192,Andrews,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2298,6191,-3893.0,0.6,45.0,1,0.0,0.0,0.0,0,0,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
193,Wright,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,98,4871,-4773.0,0.1,55.0,1,0.0,0.0,0.0,0,0,0,FWD,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
194,Thomas-Asante,1,2,69,0,0,0,3,0,0,0,0,0,0,0,9,0.6,0.0,0.02,0.02,1.6,1,11615,6592,5023.0,0.8,50.0,1,4.6,1.1,0.0,5,1,0,FWD,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
195,Simms,1,2,69,0,0,0,3,0,0,0,0,0,0,0,7,1.7,0.0,0.01,0.01,1.6,1,15977,7681,8296.0,1.0,50.0,1,2.6,12.3,2.0,1,2,0,FWD,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
196,Markelo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,546,-546.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,FWD,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
197,Bassette,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,726,-726.0,0.0,45.0,1,0.0,0.0,0.0,0,0,0,FWD,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
492,Awoniyi,1,1,20,0,0,0,0,0,0,0,0,0,0,0,4,0.1,0.0,0.0,0.0,0.29,0,5680,7501,-1821.0,0.8,55.0,1,0.0,1.4,0.0,0,1,0,FWD,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
575,Yirenkyi,1,1,61,0,0,0,3,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,1.56,1,780,2225,-1445.0,0.2,50.0,1,0.0,3.1,0.0,0,3,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
584,Hamer,1,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0.0,0.0,0.0,0.13,0,308,1186,-878.0,0.1,55.0,1,0.4,0.3,0.0,0,1,0,MID,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
599,Cherif,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1457,1158,299.0,0.1,50.0,1,0.0,0.0,0.0,0,0,0,FWD,Coventry City,Arsenal,False,2026-08-21T19:00:00Z,1,3.0,0.0
42,Guessand,1,1,27,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.03,0.02,0.05,0.14,0,379,545,-166.0,0.0,55.0,1,3.2,1.8,7.0,0,0,1,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
198,Henderson,1,2,90,0,0,0,2,0,0,0,0,0,3,0,14,2.8,0.0,0.0,0.0,1.12,1,4983,11936,-6953.0,1.9,50.0,1,28.2,0.0,0.0,3,13,0,GK,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
199,Benitez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,420,1081,-661.0,0.1,45.0,1,0.0,0.0,0.0,0,0,0,GK,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
201,Muñoz,1,0,54,0,0,0,2,0,0,0,0,0,0,0,-4,2.4,0.23,0.01,0.24,0.84,1,14424,103400,-88976.0,8.5,55.0,1,1.2,1.8,21.0,3,1,1,DEF,Nott'm Forest,Leeds,True,2026-08-22T14:00:00Z,4,0.0,1.0
202,Richards,1,3,90,0,0,0,2,0,0,0,0,0,0,0,13,4.3,0.0,0.0,0.0,1.12,1,3675,5232,-1557.0,0.7,50.0,1,42.6,0.7,0.0,14,1,2,DEF,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
203,Canvot,1,1,90,0,0,0,2,0,0,0,0,0,0,0,9,3.8,0.05,0.01,0.06,1.12,1,722,3265,-2543.0,0.3,50.0,1,27.4,5.7,5.0,4,3,4,DEF,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
204,Mitchell,1,1,90,0,0,0,2,0,0,0,0,0,0,0,9,2.7,0.0,0.01,0.01,1.12,1,5333,41684,-36351.0,5.7,45.0,1,11.6,13.8,2.0,3,4,2,DEF,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
205,Sosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,115,311,-196.0,0.0,45.0,1,0.0,0.0,0.0,0,0,0,DEF,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
206,Chadi Riad,1,1,72,0,0,0,2,0,0,0,0,0,0,0,7,1.4,0.0,0.01,0.01,0.98,1,276,2487,-2211.0,0.0,45.0,1,12.6,1.3,0.0,6,3,1,DEF,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
207,Mingueza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,175,1081,-906.0,0.1,45.0,1,0.0,0.0,0.0,0,0,0,DEF,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
208,Sarr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2060,163906,-161846.0,2.8,64.0,1,0.0,0.0,0.0,0,0,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
210,Wharton,1,4,90,0,0,0,2,0,0,0,0,0,0,0,20,4.8,0.0,0.24,0.24,1.12,1,5511,6420,-909.0,0.9,55.0,1,16.8,30.9,0.0,4,8,2,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
211,Yeremy,1,1,35,0,0,0,0,0,0,0,0,0,0,0,4,1.4,0.06,0.02,0.08,0.27,0,247,2012,-1765.0,0.2,55.0,1,2.0,6.3,6.0,0,3,2,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
212,Hughes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,17639,76100,-58461.0,10.9,45.0,1,0.0,0.0,0.0,0,0,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
213,Lerma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,178,1208,-1030.0,0.1,50.0,1,0.0,0.0,0.0,0,0,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
214,Kamada,1,3,90,0,0,0,2,0,0,0,1,0,0,0,25,5.0,0.0,0.27,0.27,1.12,1,1576,2576,-1000.0,0.3,50.0,1,20.4,29.3,0.0,3,8,3,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
215,Devenny,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,63,153,-90.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
216,Esse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,190,519,-329.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
217,M.França,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,15,579,-564.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
218,Doucouré,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,215,882,-667.0,0.1,50.0,1,0.0,0.0,0.0,0,0,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
219,J.Rak-Sakyi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,33,74,-41.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
220,Cardines,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,60,-60.0,0.0,45.0,1,0.0,0.0,0.0,0,0,0,DEF,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
221,Drakes-Thomas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,356,842,-486.0,0.1,45.0,1,0.0,0.0,0.0,0,0,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
222,Strand Larsen,1,1,27,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.25,0.01,0.26,0.14,0,1204,6158,-4954.0,0.5,60.0,1,1.0,3.5,17.0,0,0,0,FWD,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
223,Mateta,1,2,62,0,0,0,2,0,0,0,0,0,0,0,-3,2.5,0.7,0.02,0.72,0.98,1,20407,57463,-37056.0,5.3,65.0,1,1.4,12.3,11.0,1,2,2,FWD,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
224,Nketiah,1,1,55,0,0,0,2,0,0,0,0,0,0,0,12,5.8,0.6,0.58,1.18,0.84,1,2721,4827,-2106.0,0.5,55.0,1,10.4,24.5,23.0,1,1,1,FWD,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
225,Uche,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,50.0,1,0.0,0.0,0.0,0,0,0,FWD,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
241,McNeil,1,2,62,0,0,0,2,0,0,0,0,0,0,0,11,1.6,0.05,0.02,0.07,0.98,1,339,1385,-1046.0,0.2,55.0,1,9.6,4.7,2.0,3,2,0,MID,Crystal Palace,Everton,False,2026-08-22T14:00:00Z,5,2.0,0.0
